Značka,Model,Objem (l),Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Skoda,Kodiaq,2.0,2025,1,1099000,Nafta,Automatická,110
Skoda,Superb,2.0,2024,6119,1147000,Benzín,Automatická,195
Skoda,Superb,2.0,2025,1,1149000,Nafta,Automatická,110
Skoda,Superb,2.0,2025,1,1199000,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,17460,1199000,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2025,15000,1399900,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2025,1,1199000,Nafta,Automatická,110
Skoda,Kodiaq,1.5,2024,1472,1259900,Benzín,Automatická,110
Skoda,Superb,2.0,2024,11724,1049000,Nafta,Automatická,142
Skoda,Octavia,2.0,2024,10642,1034000,Benzín,Automatická,195
Skoda,Kodiaq,2.0,2024,32758,1399000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2023,32000,1049000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,49753,1039900,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,18550,1249000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2025,7,1468797,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2023,18173,1100000,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2024,18000,1112000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2022,58360,1100000,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2024,25129,1060000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,15000,1125000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,13122,1150000,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2023,17328,1020000,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2022,55711,1000000,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2023,33414,1000000,Benzín,Automatická,140
Skoda,Kodiaq,2.0,2023,42000,1129000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2022,65194,1000000,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2024,28644,1060000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,11062,1179000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,20609,1100000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,24800,1279000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2024,25800,1272000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,18530,1026000,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,15559,1090000,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,3450,1148999,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,3277,1118999,Nafta,Automatická,147
Skoda,Superb,2.0,2024,9418,1028999,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,5415,1149999,Nafta,Automatická,147
Skoda,Superb,2.0,2024,8928,1219000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2024,3134,1098999,Nafta,Automatická,147
Skoda,Superb,2.0,2024,2010,1068999,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,8230,1098999,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,13522,1199000,Benzín,Automatická,180
Skoda,Superb,2.0,2024,6689,1048999,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,4943,1098999,Nafta,Automatická,147
Skoda,Superb,2.0,2024,2104,1068999,Nafta,Automatická,110
Skoda,Superb,2.0,2024,2370,1048999,Nafta,Automatická,110
Skoda,Superb,2.0,2024,2288,1048999,Nafta,Automatická,110
Skoda,Superb,2.0,2024,4185,1048999,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,5902,1148999,Nafta,Automatická,147
Skoda,Superb,2.0,2024,6003,1048999,Nafta,Automatická,110
Skoda,Superb,2.0,2024,2315,1048999,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,3827,1074999,Nafta,Automatická,147
Skoda,Superb,2.0,2024,2976,1049999,Nafta,Automatická,110
Skoda,Superb,2.0,2025,6,1324878,Benzín,Automatická,195
Skoda,Superb,1.5,2024,2107,1089900,Hybridní,Automatická,150
Skoda,Superb,2.0,2023,24935,1089000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,15573,1179900,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2023,17964,1179900,Benzín,Automatická,140
Skoda,Kodiaq,2.0,2023,19429,1199000,Benzín,Automatická,180
Skoda,Superb,1.5,2024,16363,1129000,Benzín,Automatická,150
Skoda,Superb,2.0,2024,5840,1249000,Benzín,Automatická,195
Skoda,Kodiaq,2.0,2023,30630,1189900,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2023,25169,1219900,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2023,23115,1099000,Benzín,Automatická,140
Skoda,Kodiaq,2.0,2023,22040,1189900,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2023,23770,1125000,Benzín,Automatická,180
Skoda,Superb,2.0,2024,28918,1039000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,2578,1299000,Nafta,Automatická,142
Skoda,Octavia,2.0,2024,2882,1035000,Benzín,Automatická,195
Skoda,Kodiaq,2.0,2023,15852,1199900,Benzín,Automatická,180
Skoda,Superb,2.0,2024,3427,1259000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,23641,1099900,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2023,31301,1115000,Benzín,Automatická,140
Skoda,Kodiaq,2.0,2024,17783,1149999,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,12914,1069000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,18121,1109000,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2023,24761,1129900,Benzín,Automatická,140
Skoda,Kodiaq,2.0,2023,32335,1109000,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2025,5,1441000,Benzín,Automatická,195
Skoda,Superb,2.0,2024,13990,1099000,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,26121,1099000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,28539,1159999,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,14831,1250000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2023,26967,1049900,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2023,21199,1219900,Benzín,Automatická,180
Skoda,Superb,2.0,2024,17767,1199000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2024,22475,1039999,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,10860,1245000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,11744,1189000,Nafta,Automatická,142
Skoda,Superb,1.5,2024,2222,1075000,Hybridní,Automatická,150
Skoda,Kodiaq,2.0,2023,21538,1119000,Benzín,Automatická,180
Skoda,Superb,2.0,2024,10869,1219000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2023,21050,1159000,Benzín,Automatická,180
Skoda,Superb,2.0,2024,11434,1219000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2023,34678,1109000,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2023,26303,1059000,Nafta,Automatická,147
Skoda,Superb,2.0,2023,17900,1049000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,26978,1199000,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2023,26785,1159000,Benzín,Automatická,180
Skoda,Superb,2.0,2024,10,1140500,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,12053,1139000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,29998,1059000,Nafta,Automatická,147
Skoda,Superb,1.4,2020,88668,530000,Hybridní,Automatická,160
Skoda,Kodiaq,2.0,2023,23482,1109000,Benzín,Automatická,180
Skoda,Kodiaq,2.0,2023,21699,1039000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,25113,1049000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,18814,1059000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2023,24300,1139000,Nafta,Automatická,147
Skoda,Superb,2.0,2024,18560,1189000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,13706,1189000,Nafta,Automatická,142
Skoda,Octavia,2.0,2024,5,1265000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,10000,1179000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2025,1,1449900,Nafta,Automatická,142
Skoda,Superb,2.0,2022,27718,1019000,Nafta,Automatická,147
Skoda,Superb,1.5,2024,21660,1098000,Hybridní,Automatická,148
Skoda,Kodiaq,2.0,2024,100,1329900,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2024,25678,1049900,Nafta,Automatická,147
Skoda,Octavia,2.0,2024,17,1155550,Benzín,Automatická,140
Skoda,Kodiaq,2.0,2021,7000,1240000,Nafta,Automatická,147
Skoda,Karoq,2.0,2024,11,1095000,Benzín,Automatická,140
Skoda,Kodiaq,2.0,2025,10000,1434500,Benzín,Automatická,195
Skoda,Superb,2.0,2024,18541,1021900,Nafta,Automatická,147
Skoda,Octavia,1.4,2021,72804,550000,Hybridní,Automatická,150
Skoda,Kodiaq,2.0,2024,19801,1019900,Nafta,Automatická,110
Skoda,Superb,2.0,2024,10968,1037900,Benzín,Automatická,206
Skoda,Kodiaq,2.0,2023,25090,1049000,Nafta,Automatická,147
Skoda,Superb,2.0,2024,11007,1117900,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2022,11834,1069990,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,6800,1159000,Nafta,Automatická,142
Skoda,Superb,2.0,2025,15,1076900,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2024,100,1449900,Nafta,Automatická,142
Skoda,Superb,2.0,2024,26241,1129000,Benzín,Automatická,195
Skoda,Kodiaq,2.0,2025,6,1389900,Benzín,Automatická,195
Skoda,Kodiaq,1.5,2024,8750,1279000,Benzín,Automatická,150
Skoda,Superb,2.0,2025,999,1087790,Nafta,Automatická,142
Skoda,Superb,2.0,2024,16686,1099000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,556,1078000,Nafta,Automatická,110
Skoda,Superb,2.0,2025,28,1076900,Nafta,Automatická,142
Skoda,Superb,2.0,2024,23352,1089000,Benzín,Automatická,195
Skoda,Superb,2.0,2024,22183,1075690,Nafta,Automatická,142
Skoda,Karoq,2.0,2024,12221,1058000,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,21075,1149900,Nafta,Automatická,147
Skoda,Superb,1.5,2024,5000,1180000,Hybridní,Automatická,150
Skoda,Superb,2.0,2024,102,1049000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,9611,1145000,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2024,15023,1299000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2022,43400,1029000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2025,0,1441400,Nafta,Automatická,142
Skoda,Superb,2.0,2024,9506,1219000,Nafta,Automatická,195
Skoda,Kodiaq,2.0,2024,14045,1299000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2024,10000,1489900,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2024,10165,1255000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2023,34000,1100000,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,35000,1149990,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,11912,1299000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2024,7833,1299000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,9361,1185000,Nafta,Automatická,195
Skoda,Superb,2.0,2024,7420,1059900,Nafta,Automatická,110
Skoda,Octavia,2.0,2024,233,1199000,Benzín,Automatická,195
Skoda,Kodiaq,2.0,2024,33445,1029900,Nafta,Automatická,147
Skoda,Superb,2.0,2024,8170,1115000,Nafta,Automatická,142
Skoda,Superb,2.0,2023,10895,1037000,Benzín,Automatická,206
Skoda,Kodiaq,2.0,2024,15353,1058000,Nafta,Automatická,147
Skoda,Superb,2.0,2024,9141,1169000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2023,21720,1059900,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,18080,1199000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,15500,1249000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,8643,1169000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,13143,1169000,Benzín,Automatická,195
Skoda,Superb,2.0,2024,15240,1178000,Nafta,Automatická,142
Skoda,Kodiaq,1.5,2025,100,1369000,Hybridní,Automatická,150
Skoda,Kodiaq,2.0,2024,15149,1074000,Nafta,Automatická,147
Skoda,Superb,2.0,2024,16125,1129000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,10789,1233900,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2024,19463,1093840,Nafta,Automatická,147
Skoda,Superb,2.0,2023,15485,1040000,Benzín,Automatická,206
Skoda,Kodiaq,2.0,2024,19893,1079900,Nafta,Automatická,147
Skoda,Kodiaq,2.0,2024,5755,1330000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2023,27878,1079000,Nafta,Automatická,110
Skoda,Kodiaq,2.0,2022,18465,1099999,Nafta,Automatická,147
Skoda,Superb,2.0,2024,16310,1178000,Benzín,Automatická,195
Skoda,Superb,2.0,2024,1001,1149900,Nafta,Automatická,142
Skoda,Superb,2.0,2023,10,1385450,Nafta,Automatická,142
Skoda,Superb,2.0,2024,9320,1149000,Nafta,Automatická,142
Skoda,Superb,1.5,2024,12950,1199000,Hybridní,Automatická,110
Skoda,Superb,2.0,2024,1037,1049900,Nafta,Automatická,110
Skoda,Kodiaq,1.5,2024,12330,1239000,Hybridní,Automatická,150
Skoda,Kodiaq,2.0,2024,1258,1249900,Nafta,Automatická,142
Skoda,Superb,2.0,2023,17240,1036000,Benzín,Automatická,206
Skoda,Superb,1.4,2020,104484,600000,Hybridní,Automatická,160
Skoda,Superb,2.0,2024,8813,1245000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,8578,1169000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,1145,1229900,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2024,2620,1248000,Nafta,Automatická,142
Skoda,Kodiaq,2.0,2024,39000,1150000,Nafta,Automatická,142
Skoda,Superb,2.0,2024,1008,1299900,Benzín,Automatická,195
Skoda,Kodiaq,2.0,2023,63565,1069900,Benzín,Automatická,180
Skoda,Octavia,2.0,2024,4654,1085000,Benzín,Automatická,195
Skoda,Kodiaq,2.0,2025,5,1500000,Benzín,Automatická,195
Volkswagen,Passat,2.0,2022,165102,458000,Nafta,Automatická,110
Volkswagen,Golf,1.6,2019,149321,288000,Nafta,Manuální,85
Volkswagen,Passat,2.0,2014,159378,218000,Nafta,Manuální,103
Volkswagen,Passat,2.0,2020,143619,408000,Nafta,Manuální,110
Volkswagen,Touran,1.6,2017,172359,313000,Nafta,Automatická,85
Volkswagen,Touran,2.0,2019,120354,448000,Nafta,Manuální,110
Volkswagen,Golf,2.0,2020,128507,368000,Nafta,Automatická,110
Volkswagen,Golf,2.0,2019,165249,308000,Nafta,Automatická,110
Volkswagen,Touran,2.0,2016,233546,308000,Nafta,Automatická,110
Volkswagen,Golf,1.6,2019,125076,298000,Nafta,Manuální,85
Volkswagen,Touran,2.0,2019,167107,418000,Nafta,Manuální,110
Volkswagen,Tiguan,2.0,2017,193888,378000,Nafta,Automatická,110
Volkswagen,Golf,1.6,2020,157223,288000,Nafta,Manuální,85
Volkswagen,Sharan,2.0,2019,152676,474000,Nafta,Manuální,110
Volkswagen,Sharan,2.0,2014,160058,358000,Nafta,Manuální,103
Volkswagen,Passat,2.0,2021,178740,468000,Nafta,Automatická,147
Volkswagen,Touran,1.5,2021,143789,478000,Benzín,Automatická,110
Volkswagen,Sharan,2.0,2016,169801,438000,Nafta,Manuální,110
Volkswagen,Passat,2.0,2022,185008,428000,Nafta,Automatická,110
Volkswagen,Sharan,2.0,2018,172395,458000,Nafta,Manuální,110
Volkswagen,Touran,1.6,2019,162476,398000,Nafta,Manuální,85
Volkswagen,Passat,2.0,2020,158375,428000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2021,165238,408000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2021,154828,428000,Nafta,Automatická,110
Volkswagen,Tiguan,2.0,2019,167804,454000,Nafta,Manuální,110
Volkswagen,Tiguan,2.0,2015,204198,338000,Nafta,Manuální,130
Volkswagen,Golf,1.5,2022,141220,438000,Benzín,Manuální,96
Volkswagen,Golf,2.0,2021,140548,428000,Nafta,Manuální,110
Volkswagen,Caddy,2.0,2020,159253,398000,Nafta,Manuální,75
Volkswagen,Touran,1.6,2012,175436,188000,Nafta,Automatická,77
Volkswagen,Passat,2.0,2021,139948,438000,Nafta,Manuální,110
Volkswagen,T Roc,2.0,2020,153836,478000,Nafta,Automatická,110
Volkswagen,Golf,1.6,2020,164205,284000,Nafta,Manuální,85
Volkswagen,Touran,2.0,2020,165051,438000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2019,199826,358000,Nafta,Automatická,110
Volkswagen,Touran,2.0,2020,151658,478000,Nafta,Manuální,110
Volkswagen,Tiguan,2.0,2020,164558,468000,Nafta,Manuální,110
Volkswagen,Passat,2.0,2022,152496,478000,Nafta,Automatická,110
Volkswagen,Golf,1.6,2020,132689,328000,Nafta,Manuální,85
Volkswagen,Golf,1.6,2018,114610,268000,Nafta,Manuální,85
Volkswagen,Passat Variant,2.0,2022,163021,447000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2011,219771,177000,Nafta,Manuální,103
Volkswagen,Sharan,2.0,2015,288000,339900,Nafta,Automatická,135
Volkswagen,Polo,1.4,2004,217000,49999,Benzín,Manuální,55
Volkswagen,Passat,2.0,2020,130354,498000,Nafta,Manuální,110
Volkswagen,T Roc,1.5,2020,157540,429000,Benzín,Manuální,110
Volkswagen,Passat,2.0,2020,144062,468000,Nafta,Automatická,110
Volkswagen,Golf,1.5,2019,163291,328000,Benzín,Automatická,110
Volkswagen,Golf Variant,2.0,2021,176508,398000,Nafta,Automatická,85
Volkswagen,Touran,1.2,2012,184381,199900,Benzín,Manuální,77
Volkswagen,Golf Plus,1.4,2013,197825,167000,Benzín,Manuální,90
Volkswagen,Tiguan,2.0,2014,132908,328000,Nafta,Manuální,130
Volkswagen,Passat,2.0,2021,133902,498000,Nafta,Automatická,110
Volkswagen,Golf,2.0,2014,197539,229900,Nafta,Manuální,110
Volkswagen,Multivan,2.0,2014,249999,499000,Benzín,Automatická,150
Volkswagen,Golf,1.4,2011,129511,100000,Benzín,Manuální,118
Volkswagen,Passat,2.0,2020,168563,430000,Nafta,Automatická,110
Volkswagen,Caddy,1.4,2009,166084,155000,Benzín,Manuální,59
Volkswagen,Tiguan,2.0,2011,155400,239900,Nafta,Automatická,103
Volkswagen,Golf,2.0,2021,171095,430000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2021,155194,479000,Nafta,Automatická,110
Volkswagen,Golf,2.0,2022,176444,423000,Nafta,Automatická,85
Volkswagen,Golf Variant,2.0,2019,230521,312000,Nafta,Automatická,110
Volkswagen,Touran,2.0,2016,226434,299000,Nafta,Manuální,110
Volkswagen,Passat,2.0,2022,200000,413000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2021,213071,389000,Nafta,Automatická,110
Volkswagen,Touran,2.0,2021,200000,431000,Nafta,Automatická,110
Volkswagen,Touran,2.0,2021,153404,498000,Nafta,Automatická,110
Volkswagen,Golf,2.0,2021,174022,452000,Nafta,Automatická,110
Volkswagen,Touran,2.0,2021,169030,482000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2021,150000,491000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2021,175545,422000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2020,144584,478000,Nafta,Automatická,110
Volkswagen,Golf Variant,2.0,2019,198226,314000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2020,169711,498000,Nafta,Automatická,140
Volkswagen,Passat Variant,2.0,2021,159614,452000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2021,150000,471000,Nafta,Automatická,110
Volkswagen,Touran,2.0,2020,164729,442000,Nafta,Automatická,85
Volkswagen,Golf,1.4,2016,158054,252000,CNG + benzín,Automatická,81
Volkswagen,Passat,2.0,2019,197326,397000,Nafta,Automatická,110
Volkswagen,Golf,2.0,2019,158911,374000,Nafta,Automatická,110
Volkswagen,Golf,1.5,2020,34449,493000,Benzín,Manuální,96
Volkswagen,T Roc,2.0,2019,163478,457000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2021,150000,476000,Nafta,Automatická,110
Volkswagen,Golf,2.0,2022,153517,462000,Nafta,Automatická,85
Volkswagen,Passat,2.0,2021,179969,476000,Nafta,Automatická,110
Volkswagen,Passat Variant,1.4,2020,189854,416000,Hybridní,Automatická,160
Volkswagen,Golf Variant,2.0,2019,138073,434000,Nafta,Automatická,110
Volkswagen,Caddy,2.0,2019,222070,331000,Nafta,Manuální,75
Volkswagen,Passat Variant,2.0,2020,131516,493000,Nafta,Automatická,110
Volkswagen,Caddy,2.0,2019,64035,449000,Nafta,Manuální,75
Volkswagen,Passat,2.0,2021,150000,469000,Nafta,Automatická,110
Volkswagen,Golf Variant,2.0,2021,147731,447000,Nafta,Automatická,110
Volkswagen,Passat Variant,1.4,2020,156511,497000,Hybridní,Automatická,160
Volkswagen,Passat,1.4,2020,150000,489000,Hybridní,Automatická,160
Volkswagen,Passat,2.0,2021,174387,449000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2021,149832,496000,Nafta,Automatická,110
Volkswagen,Up,1.0,2021,46173,289000,Benzín,Manuální,48
Volkswagen,Passat Variant,2.0,2021,189477,487000,Nafta,Manuální,110
Volkswagen,Passat Variant,1.4,2021,109728,499000,Hybridní,Automatická,160
Volkswagen,Passat Variant,2.0,2021,147018,483000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2020,115679,491000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2021,176104,465000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2021,144656,478000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2021,148858,487000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2020,194212,366000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2021,158600,496000,Nafta,Automatická,147
Volkswagen,Golf,2.0,2021,144998,466000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2021,136925,465000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2021,162054,485000,Nafta,Automatická,147
Volkswagen,Golf Variant,2.0,2020,168315,359000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2021,107267,497000,Nafta,Automatická,110
Volkswagen,Touran,2.0,2019,150000,498000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2020,144231,457000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2021,148105,478000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2020,103446,498000,Nafta,Automatická,110
Volkswagen,Touran,2.0,2020,130222,478000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2019,160598,488000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2022,186158,491000,Nafta,Automatická,147
Volkswagen,Passat,2.0,2017,201882,288000,Nafta,Manuální,110
Volkswagen,Eos,3.2,2007,111000,290000,Benzín,Automatická,184
Volkswagen,Golf,2.0,2016,233967,270000,Nafta,Automatická,135
Volkswagen,Polo,1.2,2017,98600,233000,Benzín,Manuální,66
Volkswagen,Tiguan,2.0,2013,105632,265000,Benzín,Manuální,132
Volkswagen,Passat,2.0,2020,143600,498000,Nafta,Automatická,140
Volkswagen,Polo,1.2,2010,121749,120000,Benzín,Manuální,44
Volkswagen,Touareg,3.0,2008,221000,219000,Nafta,Automatická,176
Volkswagen,T Roc,1.0,2021,97059,370000,Benzín,Manuální,81
Volkswagen,Golf Variant,1.2,2015,72414,269000,Benzín,Manuální,77
Volkswagen,Passat,1.9,2002,258020,59000,Nafta,Manuální,96
Volkswagen,Golf,1.5,2018,56424,390000,Benzín,Manuální,96
Volkswagen,Tiguan,2.0,2011,165942,270000,Nafta,Manuální,125
Volkswagen,Golf,1.0,2017,128304,275000,Benzín,Manuální,81
Volkswagen,Cc,2.0,2015,275267,250000,Nafta,Automatická,135
Volkswagen,Tiguan,2.0,2010,201335,219900,Nafta,Automatická,103
Volkswagen,Tiguan,2.0,2014,167000,299000,Nafta,Automatická,103
Volkswagen,Golf,1.0,2021,15207,432000,Benzín,Manuální,81
Volkswagen,Tiguan Allspace,2.0,2021,148018,728000,Nafta,Automatická,147
Volkswagen,Passat,2.0,2024,25329,758000,Nafta,Automatická,110
Volkswagen,Sharan,2.0,2020,134524,628000,Nafta,Automatická,130
Volkswagen,Tiguan,2.0,2021,169036,668000,Nafta,Automatická,147
Volkswagen,Sharan,2.0,2019,164628,558000,Nafta,Automatická,130
Volkswagen,Tiguan Allspace,2.0,2020,140054,658000,Nafta,Automatická,140
Volkswagen,Passat,2.0,2024,25522,838000,Nafta,Automatická,110
Volkswagen,Tiguan Allspace,2.0,2020,130015,748000,Nafta,Automatická,176
Volkswagen,Passat,2.0,2024,25209,738000,Nafta,Automatická,110
Volkswagen,Sharan,2.0,2020,146272,588000,Nafta,Automatická,130
Volkswagen,Passat,2.0,2022,144277,548000,Nafta,Automatická,147
Volkswagen,Passat,2.0,2024,25718,828000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2024,25507,828000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2021,93482,558000,Nafta,Automatická,147
Volkswagen,Touran,2.0,2021,119722,618000,Nafta,Automatická,110
Volkswagen,Tiguan Allspace,2.0,2019,131069,568000,Nafta,Automatická,110
Volkswagen,Tiguan Allspace,2.0,2019,163906,508000,Nafta,Manuální,110
Volkswagen,Tiguan Allspace,2.0,2020,157010,658000,Nafta,Automatická,147
Volkswagen,Tiguan,2.0,2020,115552,518000,Nafta,Manuální,110
Volkswagen,Sharan,2.0,2020,153259,578000,Nafta,Manuální,110
Volkswagen,T Roc,2.0,2020,67961,564000,Nafta,Automatická,110
Volkswagen,Tiguan,2.0,2020,182633,527000,Nafta,Automatická,140
Volkswagen,Passat Variant,2.0,2019,156670,519000,Nafta,Automatická,140
Volkswagen,Passat,2.0,2024,25218,818000,Nafta,Automatická,110
Volkswagen,T Roc,1.5,2020,49914,554000,Benzín,Manuální,110
Volkswagen,Passat,2.0,2022,150000,547000,Nafta,Automatická,110
Volkswagen,Tiguan,2.0,2023,20045,835000,Nafta,Automatická,110
Volkswagen,Passat Variant,2.0,2019,82926,567000,Nafta,Automatická,140
Volkswagen,Tiguan,2.0,2019,81514,586000,Nafta,Automatická,110
Volkswagen,Passat,2.0,2024,26776,868000,Nafta,Automatická,110
Volkswagen,Sharan,2.0,2020,171953,544000,Nafta,Automatická,110
Volkswagen,Transporter,2.0,2019,164815,649000,Nafta,Manuální,110
Volkswagen,Passat Variant,1.5,2021,80197,605000,Benzín,Automatická,110
Volkswagen,Passat Variant,1.5,2020,65487,551000,Benzín,Automatická,110
Volkswagen,Passat,2.0,2024,23306,858000,Nafta,Automatická,110
Volkswagen,Tiguan,2.0,2020,148538,572000,Nafta,Automatická,110
Volkswagen,Tiguan,2.0,2020,159995,584000,Nafta,Automatická,140
Volkswagen,Passat,2.0,2024,14699,848000,Nafta,Automatická,110
Volkswagen,Sharan,2.0,2020,180754,543000,Nafta,Automatická,110
Volkswagen,Caravelle,2.0,2022,149224,785000,Nafta,Automatická,150
Volkswagen,Tiguan Allspace,2.0,2021,159722,637000,Nafta,Automatická,110
