Značka,Model,Objem (l),Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Škoda,Octavia,1.6,2010,155032,150000,nafta,manual,77
Škoda,Yeti,2.0,2014,223161,259000,nafta,manual,103
Škoda,Fabia,1.0,2022,39830,410000,benzín,manual,81
Škoda,Superb,1.8,2014,141324,240000,benzín,manual,118
Škoda,Citigo,1.0,2014,90246,155000,benzín,manual,44
Škoda,Octavia,1.5,2020,129283,445000,benzín,manual,110
Škoda,Fabia,1.0,2021,22911,315000,benzín,manual,59
Škoda,Octavia,1.6,2011,182968,150000,nafta,manual,77
Škoda,Citigo,1.0,2013,82976,155000,benzín,manual,50
Škoda,Fabia,1.0,2017,85935,240000,benzín,manual,70
Škoda,Octavia,1.6,2018,69793,315000,nafta,manual,85
Škoda,Superb,3.6,2012,170256,280000,benzín,automat,191
Škoda,Fabia,1.0,2021,49751,300000,benzín,manual,70
Škoda,Octavia,1.6,2017,182784,250000,nafta,manual,85
Škoda,Octavia,2.0,2018,51482,410000,nafta,automat,110
Škoda,Fabia,1.0,2020,38392,300000,benzín,manual,70
Škoda,Superb,2.0,2016,127491,449000,nafta,automat,140
Škoda,Octavia,2.0,2014,210552,259000,nafta,manual,135
Škoda,Octavia,2.0,2013,172246,280000,nafta,manual,135
Škoda,Superb,2.0,2018,174400,409000,nafta,automat,140
Škoda,Fabia,1.0,2020,94505,259000,benzín,manual,70
Škoda,Octavia,1.6,2017,169813,240000,nafta,manual,81
Škoda,Octavia,1.4,2012,192464,153000,benzín,automat,90
Škoda,Octavia,1.4,2010,110030,155000,benzín,manual,90
Škoda,Octavia,1.6,2016,135148,280000,nafta,manual,81
Škoda,Superb,2.0,2016,255423,315000,nafta,automat,140
Škoda,Rapid,1.6,2016,268329,150000,nafta,manual,85
Škoda,Octavia,1.6,2011,131056,150000,nafta,manual,77
Škoda,Scala,1.0,2019,46343,300000,benzín,manual,85
Škoda,Octavia,2.0,2021,87610,440000,nafta,manual,85
Škoda,Fabia,1.0,2021,71002,280000,benzín,manual,70
Škoda,Fabia,1.0,2021,138657,240000,benzín,manual,70
Škoda,Octavia,1.6,2019,121164,300000,nafta,manual,85
Škoda,Superb,2.0,2014,182484,250000,nafta,automat,103
Škoda,Rapid,1.0,2019,110898,259000,benzín,automat,81
Škoda,Superb,2.0,2016,150735,410000,nafta,automat,140
Škoda,Scala,1.0,2020,106568,310000,benzín,manual,70
Škoda,Superb,1.8,2018,118246,440000,benzín,manual,132
Škoda,Yeti,1.2,2014,74550,248000,LPG + benzín,automat,77
Škoda,Kodiaq,2.0,2018,296330,437000,nafta,automat,110
Škoda,Superb,2.0,2016,260588,299000,nafta,automat,140
Škoda,Fabia,1.0,2020,132844,240000,benzín,manual,70
Škoda,Octavia,2.0,2015,179697,299000,nafta,automat,135
Škoda,Superb,2.0,2008,202958,152000,nafta,manual,103
Škoda,Fabia,1.2,2014,104547,150000,benzín,manual,63
Škoda,Yeti,1.2,2014,142968,249000,benzín,manual,77
Škoda,Superb,2.0,2018,167497,405000,nafta,automat,140
Škoda,Rapid,1.6,2015,174002,153000,nafta,manual,77
Škoda,Octavia,1.6,2019,220101,259000,nafta,manual,85
Škoda,Octavia,1.8,2015,165567,310000,benzín,automat,132
Škoda,Octavia,1.6,2019,150862,280000,nafta,automat,85
Škoda,Yeti,2.0,2015,196877,259000,nafta,automat,103
Škoda,Karoq,1.5,2019,97362,438000,benzín,manual,110
Škoda,Octavia,1.6,2018,144701,280000,nafta,manual,85
Škoda,Superb,2.0,2018,137777,405000,nafta,automat,140
Škoda,Fabia,1.0,2019,46338,310000,benzín,manual,70
Škoda,Superb,1.6,2013,141734,240000,nafta,manual,77
Škoda,Karoq,2.0,2018,111846,499000,nafta,automat,110
Škoda,Octavia,2.0,2013,147102,325000,benzín,manual,162
Škoda,Rapid,1.6,2017,143295,235000,nafta,manual,85
Škoda,Octavia,1.6,2009,254735,39000,benzín,manual,75
Škoda,Octavia,2.0,2013,311096,160000,nafta,automat,110
Škoda,Superb,1.6,2018,167723,350000,nafta,manual,88
Škoda,Octavia,1.6,2019,146586,272000,nafta,manual,85
Škoda,Fabia,1.2,2014,155967,90000,benzín,manual,63
Škoda,Rapid,1.2,2014,138028,170000,benzín,manual,77
Škoda,Octavia,1.6,2011,227489,128000,nafta,manual,77
Škoda,Superb,2.0,2019,131251,473000,benzín,automat,200
Škoda,Fabia,1.2,2007,165920,49000,benzín,manual,44
Škoda,Octavia,1.6,2018,194293,230000,nafta,manual,85
Škoda,Fabia,1.0,2020,165014,200000,benzín,manual,70
Škoda,Fabia,1.4,2017,188502,179000,nafta,manual,66
Škoda,Fabia,1.2,2006,165603,40000,benzín,manual,47
Škoda,Scala,1.6,2020,87378,350000,nafta,manual,85
Škoda,Octavia,2.0,2013,176671,199000,nafta,manual,110
Škoda,Superb,3.6,2014,265300,170000,benzín,automat,191
Škoda,Karoq,2.0,2017,101428,449000,nafta,automat,110
Škoda,Superb,1.6,2014,364879,115000,nafta,manual,77
Škoda,Octavia,1.6,2012,200361,150000,nafta,automat,77
Škoda,Roomster,1.2,2010,170864,122000,benzín,manual,77
Škoda,Roomster,1.4,2006,177770,70000,benzín,manual,63
Škoda,Fabia,1.2,2015,112570,190000,benzín,manual,66
Škoda,Superb,2.0,2016,94293,395000,nafta,automat,110
Škoda,Octavia,2.0,2016,229696,179000,nafta,manual,110
Škoda,Superb,3.6,2009,228294,157000,benzín,automat,191
Škoda,Octavia,1.6,2018,107594,325000,nafta,manual,85
Škoda,Octavia,1.6,2019,127541,315000,nafta,manual,85
Škoda,Octavia,1.6,2017,118407,220000,nafta,manual,85
Škoda,Octavia,1.6,2017,181259,245000,nafta,manual,85
Škoda,Octavia,2.0,2009,303091,90000,nafta,manual,103
Škoda,Scala,1.0,2021,62327,385000,benzín,manual,81
Škoda,Roomster,1.2,2010,192601,115000,benzín,manual,77
Škoda,Fabia,1.2,2008,140200,69000,benzín,manual,51
Škoda,Fabia,1.2,2012,161774,103000,benzín,manual,63
Škoda,Octavia,1.6,2014,155517,189000,nafta,manual,77
Škoda,Octavia,1.6,2015,124438,235000,nafta,manual,81
Škoda,Octavia,2.0,2008,314913,73000,nafta,manual,125
Škoda,Octavia,1.6,2017,141888,281000,nafta,manual,85
Škoda,Fabia,1.4,2010,183978,89000,benzín,manual,63
Škoda,Octavia,1.6,2019,60032,335000,nafta,manual,85
Škoda,Scala,1.6,2019,115966,330000,nafta,automat,85
Škoda,Octavia,1.6,2014,208361,179000,nafta,manual,77
Škoda,Fabia,1.2,2008,168505,65000,benzín,manual,51
Škoda,Octavia,2.0,2017,136117,300000,nafta,manual,110
Škoda,Scala,1.6,2019,159925,295000,nafta,manual,85
Škoda,Octavia,1.6,2017,155351,252000,nafta,automat,85
Škoda,Octavia,1.6,2011,179299,130000,nafta,manual,77
Škoda,Octavia,1.6,2010,299498,79000,nafta,manual,77
Škoda,Octavia,1.6,2010,126031,75000,benzín,manual,75
Škoda,Octavia,1.0,2022,10835,485000,benzín,manual,81
Škoda,Fabia,1.2,2011,180829,94000,benzín,manual,63
Škoda,Fabia,1.2,2009,184849,64000,benzín,manual,44
Škoda,Octavia,2.0,2006,48838,110000,benzín,manual,85
Škoda,Superb,2.0,2017,215682,320000,nafta,manual,140
Škoda,Fabia,1.0,2021,149039,225000,benzín,manual,70
Škoda,Fabia,1.2,2008,199106,50000,benzín,manual,51
Škoda,Octavia,2.0,2016,185606,289000,nafta,automat,135
Škoda,Fabia,1.2,2010,215613,73000,benzín,manual,63
Škoda,Octavia,2.0,2015,249847,190000,nafta,automat,110
Škoda,Superb,2.0,2019,172946,460000,nafta,automat,140
Škoda,Octavia,1.6,2009,155680,109000,benzín,manual,75
Škoda,Fabia,1.9,2008,256582,64000,nafta,manual,77
Škoda,Octavia,1.6,2018,132445,300000,nafta,manual,85
Škoda,Octavia,1.4,2009,153017,155000,benzín,automat,90
Škoda,Fabia,1.0,2019,137795,200000,benzín,manual,70
Škoda,Octavia,1.6,2017,164885,239000,nafta,manual,85
Škoda,Superb,2.5,2002,257707,64000,nafta,automat,114
Škoda,Scala,1.5,2019,112131,389000,LPG + benzín,automat,110
Škoda,Kodiaq,2.0,2017,117270,495000,nafta,automat,110
Škoda,Octavia,1.6,2017,249200,180000,nafta,manual,85
Škoda,Karoq,1.6,2018,110844,398000,nafta,manual,85
Škoda,Octavia,1.8,2014,194181,245000,benzín,automat,132
Škoda,Scala,1.5,2022,79440,395000,benzín,manual,110
Škoda,Karoq,1.5,2020,64559,528000,benzín,manual,110
Škoda,Karoq,1.5,2020,72200,525000,benzín,automat,110
Škoda,Superb,2.0,2020,143025,500000,nafta,automat,140
Škoda,Kodiaq,2.0,2018,120381,605000,nafta,automat,140
Škoda,Kodiaq,2.0,2017,120063,600000,nafta,automat,140
Škoda,Octavia,2.0,2020,128869,560000,nafta,automat,147
Škoda,Superb,2.0,2021,50897,800000,benzín,automat,206
Škoda,Superb,2.0,2024,8670,899000,nafta,automat,110
Škoda,Superb,2.0,2024,6596,879000,nafta,automat,110
Škoda,Superb,2.0,2022,99649,750000,nafta,automat,147
Škoda,Superb,2.0,2020,186998,519000,nafta,automat,140
Škoda,Octavia,2.0,2021,27446,560000,nafta,automat,110
Škoda,Kodiaq,2.0,2018,94479,609000,nafta,automat,110
Škoda,Superb,2.0,2024,7947,969000,nafta,automat,110
Škoda,Superb,2.0,2024,6812,899000,nafta,automat,110
Škoda,Superb,2.0,2024,10094,899000,nafta,automat,110
Škoda,Superb,2.0,2020,84895,580000,benzín,automat,140
Škoda,Kamiq,1.0,2021,7181,518000,benzín,manual,81
Škoda,Karoq,2.0,2020,72432,690000,benzín,automat,140
Škoda,Kodiaq,2.0,2019,139279,750000,nafta,automat,176
Škoda,Kodiaq,2.0,2019,110381,730000,nafta,automat,140
Škoda,Kodiaq,2.0,2017,120366,560000,nafta,manual,110
Škoda,Kodiaq,2.0,2016,158434,599000,nafta,automat,140
Škoda,Octavia,2.0,2018,77461,520000,benzín,automat,180
Škoda,Karoq,2.0,2024,6024,899000,nafta,automat,110
Škoda,Kodiaq,2.0,2017,146727,560000,nafta,automat,140
Škoda,Superb,2.0,2020,85260,740000,nafta,automat,140
Škoda,Octavia,1.5,2024,3988,675000,benzín,automat,110
Škoda,Superb,2.0,2020,104669,565000,nafta,automat,110
Škoda,Superb,2.0,2019,133000,500000,nafta,manual,110
Škoda,Kodiaq,2.0,2019,60769,700000,nafta,automat,140
Škoda,Kodiaq,2.0,2019,111077,650000,nafta,automat,110
Škoda,Kodiaq,2.0,2019,107865,649000,nafta,automat,140
Škoda,Karoq,1.5,2024,8516,798000,benzín,manual,110
Škoda,Karoq,1.5,2021,57821,570000,benzín,automat,110
Škoda,Karoq,2.0,2018,117933,530000,nafta,automat,110
Škoda,Superb,2.0,2024,6738,989000,nafta,automat,110
Škoda,Karoq,1.5,2020,98043,520000,benzín,manual,110
Škoda,Kodiaq,2.0,2020,113357,620000,nafta,manual,110
Škoda,Karoq,2.0,2019,154333,500000,nafta,automat,110
Škoda,Karoq,2.0,2020,107806,610000,nafta,manual,110
Škoda,Superb,2.0,2021,141398,570000,nafta,automat,110
Škoda,Karoq,1.5,2024,1,798000,benzín,manual,110
Škoda,Karoq,1.5,2019,36360,565000,benzín,automat,110
Škoda,Octavia,1.5,2021,71822,580000,benzín,automat,150
Škoda,Karoq,2.0,2019,88427,500000,nafta,manual,110
Škoda,Karoq,2.0,2024,8571,899000,benzín,automat,140
Škoda,Karoq,2.0,2022,56116,560000,nafta,manual,85
Škoda,Kodiaq,1.5,2019,79586,540000,benzín,automat,110
Škoda,Kodiaq,2.0,2017,197255,500000,nafta,automat,140
Škoda,Kamiq,1.5,2021,27115,540000,benzín,manual,110
Škoda,Karoq,2.0,2019,106687,560000,nafta,automat,110
Škoda,Karoq,1.5,2024,8271,825000,benzín,automat,110
Škoda,Karoq,1.5,2024,6684,820000,benzín,automat,110
Škoda,Octavia,1.5,2024,9216,622000,benzín,automat,110
Škoda,Kodiaq,2.0,2017,157876,520000,nafta,automat,110
Škoda,Kodiaq,2.0,2018,168204,565000,nafta,automat,140
Škoda,Kodiaq,1.4,2017,75673,575000,benzín,automat,110
Škoda,Kodiaq,2.0,2023,23412,890000,nafta,automat,147
Škoda,Karoq,1.5,2024,6145,738000,benzín,automat,110
Škoda,Superb,2.0,2020,164934,540000,nafta,automat,110
Škoda,Karoq,1.5,2021,54693,600000,benzín,automat,110
Škoda,Karoq,1.5,2020,35773,580000,benzín,automat,110
Škoda,Kodiaq,2.0,2019,92680,600000,nafta,automat,110
Škoda,Kodiaq,2.0,2017,109926,539000,nafta,automat,140
Škoda,Superb,2.0,2024,6036,909000,nafta,automat,110
Škoda,Superb,2.0,2024,8268,1115000,nafta,automat,142
Škoda,Superb,2.0,2024,9479,1245000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8667,1195000,nafta,automat,142
Škoda,Superb,2.0,2024,6474,1169000,nafta,automat,142
Škoda,Superb,2.0,2024,8170,1115000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,7068,1159000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8522,1105000,nafta,automat,142
Škoda,Superb,2.0,2024,8502,1115000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,9945,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8031,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8585,1218000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8323,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,9653,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8075,1195000,nafta,automat,142
Škoda,Superb,2.0,2024,6612,1138000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,7213,1075000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8740,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8636,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,9381,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8821,1149000,nafta,automat,110
Škoda,Kodiaq,2.0,2024,7860,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,9392,1195000,nafta,automat,142
Škoda,Superb,2.0,2024,9141,1169000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8035,1195000,nafta,automat,142
Škoda,Superb,2.0,2024,9364,1220000,nafta,automat,142
Škoda,Superb,2.0,2024,8928,1219000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,7186,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8790,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,9614,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,6095,1265000,nafta,automat,142
Škoda,Superb,2.0,2024,8950,1199000,nafta,automat,195
Škoda,Superb,2.0,2024,6031,1115000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,9644,1195000,nafta,automat,142
Škoda,Superb,2.0,2024,7411,1169000,nafta,automat,142
Škoda,Superb,2.0,2024,8578,1169000,nafta,automat,142
Škoda,Superb,2.0,2024,6119,1147000,benzín,automat,195
Škoda,Kodiaq,2.0,2024,8094,1195000,nafta,automat,142
Škoda,Superb,2.0,2024,8643,1169000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8340,1279000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,6986,1289000,nafta,automat,142
Škoda,Superb,2.0,2024,9361,1185000,nafta,automat,195
Škoda,Kodiaq,2.0,2024,6844,1115000,nafta,automat,142
Škoda,Superb,2.0,2024,9011,1185000,benzín,automat,195
Škoda,Superb,2.0,2024,8813,1245000,nafta,automat,142
Škoda,Superb,2.0,2024,9506,1219000,nafta,automat,195
Škoda,Superb,2.0,2024,9030,1169000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,6290,1279000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,6821,1105000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,9611,1145000,nafta,automat,110
Škoda,Kodiaq,2.0,2024,8630,1079000,nafta,automat,142
Škoda,Superb,2.0,2025,7783,1225000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,6089,1249000,nafta,automat,142
Volkswagen,Passat,2.0,2016,188107,294000,nafta,manual,110
Volkswagen,Beetle,1.4,2012,109191,240000,benzín,manual,118
Volkswagen,Tiguan,1.4,2012,123750,260000,benzín,manual,118
Volkswagen,CC,2.0,2014,192906,240000,nafta,manual,103
Volkswagen,Passat,2.0,2019,156129,420000,nafta,manual,110
Volkswagen,Passat,2.0,2018,189524,295000,nafta,manual,110
Volkswagen,Golf,1.2,2014,141392,250000,benzín,automat,77
Volkswagen,Golf,1.4,2012,128640,160000,benzín,manual,90
Volkswagen,Passat,2.0,2018,199045,440000,nafta,automat,140
Volkswagen,Touareg,3.0,2011,279554,260000,benzín,manual,160
Volkswagen,Transporter,1.9,2006,225169,150000,nafta,manual,77
Volkswagen,Passat,2.0,2019,153289,420000,nafta,automat,140
Volkswagen,Golf,1.4,2010,153543,160000,benzín,manual,118
Volkswagen,Golf,2.0,2012,193379,150000,nafta,manual,103
Volkswagen,Tiguan,1.4,2014,137893,300000,benzín,automat,118
Volkswagen,Sportsvan,1.4,2014,123156,285000,benzín,manual,92
Volkswagen,Arteon,1.5,2018,96110,445000,benzín,automat,110
Volkswagen,Sportsvan,2.0,2014,146959,300000,nafta,automat,110
Volkswagen,CC,2.0,2012,130785,285000,benzín,automat,155
Volkswagen,Passat,2.0,2017,170150,415000,nafta,automat,140
Volkswagen,Caddy,2.0,2021,168250,407800,nafta,manual,90
Volkswagen,Touran,2.0,2014,154255,260000,nafta,manual,103
Volkswagen,CC,1.8,2012,94638,280000,benzín,automat,118
Volkswagen,Golf,1.4,2014,67368,260000,benzín,manual,90
Volkswagen,Polo,1.2,2013,131505,160000,benzín,manual,66
Volkswagen,Passat,2.0,2011,161168,235000,nafta,manual,103
Volkswagen,Golf,1.2,2010,154559,150000,benzín,manual,77
Volkswagen,Golf,1.4,2009,170267,159000,benzín,manual,90
Volkswagen,Tiguan,2.0,2013,205813,280000,nafta,automat,103
Volkswagen,Sportsvan,1.4,2014,111014,300000,benzín,manual,110
Volkswagen,Passat,2.0,2016,131625,440000,nafta,automat,140
Volkswagen,Tiguan,2.0,2014,224679,292000,nafta,manual,103
Volkswagen,Tiguan,1.4,2012,135517,250000,benzín,manual,118
Volkswagen,Tiguan,1.4,2014,103889,290000,benzín,manual,110
Volkswagen,Golf,2.0,2018,145242,440000,nafta,automat,135
Volkswagen,Tiguan,1.4,2011,181102,240000,benzín,manual,118
Volkswagen,Passat,1.4,2015,171942,250000,benzín,manual,92
Volkswagen,Multivan,2.5,2005,195358,300000,nafta,automat,128
Volkswagen,Tiguan,1.4,2012,131864,250000,benzín,manual,90
Volkswagen,Golf,1.4,2017,135199,300000,benzín,manual,92
